<<<<<<< HEAD
id,region,sexo,tramo_etario,informalidad,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion,tramos_ganancias,rama_economica,ganancia_final
78812430,Metropolitana,Hombre,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
40936387,Tarapacá,Hombre,45 a 54 años,Informal,10000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
18193754,Ñuble,Mujer,35 a 44 años,Formal,200000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
31301545,La Araucanía,Hombre,65 años o más,Informal,300000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Agricultura, ganadería, silvicultura y pesca"
22970231,Ñuble,Mujer,45 a 54 años,Informal,24000.0,$0 a $300.000,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
36530420,Ñuble,Hombre,15 a 24 años,Informal,40000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
47487451,Valparaíso,Mujer,55 a 64 años,Informal,100000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
61687160,Valparaíso,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Construcción
40083770,Atacama,Hombre,65 años o más,Informal,65000.0,$0 a $300.000,Superior completa (IP/CFT),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
44410726,Atacama,Mujer,65 años o más,Informal,40000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
35188649,Atacama,Mujer,45 a 54 años,Informal,150000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
50524581,Metropolitana,Hombre,65 años o más,Formal,1500000.0,$600.001 a $1.000.000,Media completa,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Tradición familiar,Construcción
54657256,Los Ríos,Mujer,55 a 64 años,Informal,45000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
74516937,Los Ríos,Hombre,25 a 34 años,Informal,188000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
74536757,Biobío,Hombre,25 a 34 años,Informal,1200000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
29248648,Biobío,Mujer,25 a 34 años,Formal,160000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
23701306,Aysén,Hombre,55 a 64 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Tradición familiar,"Agricultura, ganadería, silvicultura y pesca"
61040165,Los Lagos,Hombre,45 a 54 años,Informal,900000.0,$300.001 a $600.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
40946464,Magallanes,Hombre,35 a 44 años,Formal,500000.0,$0 a $300.000,Media completa,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Tradición familiar,Construcción
77366034,Biobío,Mujer,35 a 44 años,Informal,350000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
46862606,Biobío,Hombre,65 años o más,Formal,800000.0,$300.001 a $600.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar,"Suministro de electricidad, gas, agua"
55057873,Biobío,Hombre,65 años o más,Formal,1500000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
44856797,Biobío,Hombre,45 a 54 años,Formal,400000.0,$0 a $300.000,Superior completa (IP/CFT),Obra en construcción,Solo ahorros/recursos propios,Complementar ingresos,Comercio y reparación de vehículos
35561413,Valparaíso,Hombre,55 a 64 años,Formal,800000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Industrias manufactureras
70612549,Biobío,Mujer,45 a 54 años,Formal,600000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Complementar ingresos,Comercio y reparación de vehículos
61272996,Biobío,Mujer,45 a 54 años,Informal,84000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
79796234,O'Higgins,Hombre,45 a 54 años,Formal,780835.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Construcción
27054968,O'Higgins,Mujer,45 a 54 años,Formal,233667.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
28026325,Ñuble,Hombre,65 años o más,Formal,150000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
58041566,Atacama,Mujer,15 a 24 años,Informal,400000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
84304609,Atacama,Hombre,55 a 64 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
63366954,Metropolitana,Mujer,45 a 54 años,Informal,230000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
43610802,Biobío,Hombre,25 a 34 años,Informal,50000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),"Agricultura, ganadería, silvicultura y pesca"
80381303,Tarapacá,Hombre,55 a 64 años,Formal,437759.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
35816018,Valparaíso,Hombre,55 a 64 años,Informal,2500000.0,$1.500.001 a $2.500.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar,Explotación de minas y canteras
52335772,Valparaíso,Mujer,65 años o más,Formal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
60413431,Biobío,Hombre,45 a 54 años,Informal,200000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
66301647,Biobío,Mujer,55 a 64 años,Informal,40000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Otra razón,"Suministro de electricidad, gas, agua"
36267225,Biobío,Mujer,65 años o más,Formal,1000000.0,$300.001 a $600.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
31843308,Biobío,Mujer,55 a 64 años,Formal,1800000.0,$1.000.001 a $1.500.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
19558894,Maule,Mujer,35 a 44 años,Informal,100000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
68044237,Valparaíso,Mujer,35 a 44 años,Formal,2500000.0,$1.500.001 a $2.500.000,Media completa,En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
85786051,Los Ríos,Hombre,25 a 34 años,Formal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
25083665,Los Ríos,Mujer,55 a 64 años,Informal,70000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
46783817,Metropolitana,Hombre,55 a 64 años,Formal,250000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
17937154,Metropolitana,Hombre,65 años o más,Formal,400000.0,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Construcción
55690295,Biobío,Hombre,45 a 54 años,Informal,80000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
12834014,Biobío,Mujer,45 a 54 años,Informal,3333.33333333333,$0 a $300.000,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
45165899,La Araucanía,Mujer,45 a 54 años,Informal,42000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
71877500,Biobío,Mujer,55 a 64 años,Informal,144707.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
49307777,Valparaíso,Hombre,15 a 24 años,Informal,700000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
83265035,Valparaíso,Hombre,55 a 64 años,Informal,600000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Industrias manufactureras
39411887,Valparaíso,Hombre,65 años o más,Informal,450000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Complementar ingresos,Construcción
40906759,Metropolitana,Mujer,35 a 44 años,Formal,1200000.0,$600.001 a $1.000.000,Superior completa (Universitaria o más),En su propio hogar,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
61444792,Metropolitana,Mujer,25 a 34 años,Informal,300000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Tradición familiar,"Suministro de electricidad, gas, agua"
75891814,Metropolitana,Mujer,65 años o más,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
22198660,Magallanes,Mujer,55 a 64 años,Formal,2600000.0,$1.500.001 a $2.500.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
43903305,Magallanes,Hombre,35 a 44 años,Formal,3800000.0,Más de $2.500.000,Superior completa (IP/CFT),Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
33127335,Metropolitana,Mujer,35 a 44 años,Formal,1300000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
37186175,Valparaíso,Hombre,35 a 44 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
82457139,La Araucanía,Hombre,55 a 64 años,Informal,610000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Industrias manufactureras
35441610,Valparaíso,Mujer,55 a 64 años,Formal,700000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
60716704,Antofagasta,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
13374131,Antofagasta,Hombre,55 a 64 años,Formal,3000000.0,Más de $2.500.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
36219543,Tarapacá,Mujer,45 a 54 años,Informal,64334.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
62393520,La Araucanía,Hombre,55 a 64 años,Informal,1200000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
55935206,Coquimbo,Mujer,15 a 24 años,Informal,30000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
52027883,Metropolitana,Mujer,55 a 64 años,Formal,1480000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
25416152,Arica y Parinacota,Mujer,35 a 44 años,Formal,36834.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
19376121,Ñuble,Mujer,35 a 44 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
48683132,Atacama,Hombre,55 a 64 años,Informal,26000.0,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Construcción
70460053,Los Lagos,Hombre,55 a 64 años,Formal,1500000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
13240318,Los Lagos,Hombre,55 a 64 años,Formal,750000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Construcción
18689677,Coquimbo,Mujer,55 a 64 años,Formal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
47700914,Arica y Parinacota,Hombre,45 a 54 años,Informal,298000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
16846829,Maule,Mujer,35 a 44 años,Informal,18000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Tradición familiar,Comercio y reparación de vehículos
42226469,Coquimbo,Hombre,65 años o más,Informal,0.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Tradición familiar,"Agricultura, ganadería, silvicultura y pesca"
81104726,Valparaíso,Hombre,65 años o más,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Préstamos de familiares/amigos,Otra razón,Comercio y reparación de vehículos
23564956,Maule,Mujer,25 a 34 años,Informal,30000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
15385022,Ñuble,Hombre,55 a 64 años,Informal,450000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
82812787,Tarapacá,Mujer,35 a 44 años,Informal,310000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
84689959,Tarapacá,Hombre,15 a 24 años,Informal,1100000.0,$600.001 a $1.000.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
74523858,Tarapacá,Hombre,55 a 64 años,Informal,270000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
22101887,O'Higgins,Hombre,25 a 34 años,Formal,1500000.0,$600.001 a $1.000.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
45206067,Ñuble,Hombre,55 a 64 años,Formal,1500000.0,$600.001 a $1.000.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,"Agricultura, ganadería, silvicultura y pesca"
77365855,Ñuble,Mujer,55 a 64 años,Formal,110000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),"Agricultura, ganadería, silvicultura y pesca"
45259542,Metropolitana,Hombre,45 a 54 años,Formal,800000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
40231973,Metropolitana,Mujer,25 a 34 años,Informal,130000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
17231100,Antofagasta,Hombre,45 a 54 años,Informal,550000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Industrias manufactureras
69306477,Maule,Hombre,45 a 54 años,Informal,450000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Industrias manufactureras
40431025,Maule,Hombre,65 años o más,Informal,650000.0,$300.001 a $600.000,Básica completa / Media incompleta,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Construcción
12618201,Ñuble,Mujer,25 a 34 años,Informal,60000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
71920086,Los Lagos,Hombre,45 a 54 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
66825321,Los Lagos,Hombre,25 a 34 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Tradición familiar,"Suministro de electricidad, gas, agua"
45338413,Metropolitana,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
58747005,O'Higgins,Mujer,25 a 34 años,Informal,60000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
74444965,Metropolitana,Mujer,55 a 64 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
63450974,Valparaíso,Hombre,65 años o más,Formal,475000.0,$0 a $300.000,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),"Suministro de electricidad, gas, agua"
59900492,Biobío,Mujer,45 a 54 años,Formal,250000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
62419676,Metropolitana,Hombre,65 años o más,Formal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
67692153,Metropolitana,Mujer,45 a 54 años,Informal,250000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
16161046,Tarapacá,Hombre,35 a 44 años,Informal,1200000.0,$600.001 a $1.000.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Industrias manufactureras
15040697,La Araucanía,Hombre,25 a 34 años,Formal,1500000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
42852703,La Araucanía,Hombre,45 a 54 años,Formal,1000000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
22088041,Valparaíso,Mujer,55 a 64 años,Informal,180000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
77884943,Valparaíso,Hombre,55 a 64 años,Formal,700000.0,$300.001 a $600.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
83657647,Biobío,Mujer,35 a 44 años,Formal,1000000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Complementar ingresos,Explotación de minas y canteras
36420136,Metropolitana,Hombre,55 a 64 años,Formal,3000000.0,Más de $2.500.000,Media completa,En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
49789160,Metropolitana,Hombre,45 a 54 años,Formal,2000000.0,$1.000.001 a $1.500.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
18309378,Metropolitana,Mujer,65 años o más,Informal,550000.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Agricultura, ganadería, silvicultura y pesca"
34214991,Biobío,Hombre,35 a 44 años,Informal,3500000.0,Más de $2.500.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
67958474,Arica y Parinacota,Hombre,25 a 34 años,Informal,260000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Explotación de minas y canteras
40229237,Arica y Parinacota,Hombre,55 a 64 años,Informal,547000.0,$300.001 a $600.000,Sin instrucción / Básica incompleta,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Comercio y reparación de vehículos
48419023,Arica y Parinacota,Mujer,55 a 64 años,Formal,38000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
72681257,O'Higgins,Mujer,55 a 64 años,Informal,58000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
52891893,Metropolitana,Mujer,45 a 54 años,Formal,150000.0,$0 a $300.000,Superior completa (Universitaria o más),Vehículo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Comercio y reparación de vehículos
32259778,Los Lagos,Mujer,65 años o más,Informal,-130000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Agricultura, ganadería, silvicultura y pesca"
32181597,Los Lagos,Hombre,35 a 44 años,Formal,1000000.0,$300.001 a $600.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),"Agricultura, ganadería, silvicultura y pesca"
41361326,Los Lagos,Mujer,25 a 34 años,Informal,120000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
43023138,Los Lagos,Mujer,55 a 64 años,Informal,15000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Explotación de minas y canteras
51849562,Los Lagos,Mujer,45 a 54 años,Informal,70000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
20842428,Los Lagos,Hombre,65 años o más,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
78800741,Valparaíso,Mujer,35 a 44 años,Formal,350000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),"Suministro de electricidad, gas, agua"
